,GWSCOD,jaar,perceel_id,type,GWSNAM,groep_id,voorteelt,hoofdteelt,nateelt,groente,groenbedekker,meerjarige_teelt,onvolledig,teeltgegevens_beschikbaar,compute,meerjarig
150,9710,2016,9710,2,Meerjarige fruitteelten (appel),53,1,1,1,0,0,1,0,1.0,1.0,0.0
