,GWSCOD,jaar,perceel_id,type,GWSNAM,groep_id,voorteelt,hoofdteelt,nateelt,groente,groenbedekker,meerjarige_teelt,onvolledig,teeltgegevens_beschikbaar,compute,meerjarig
162,9722,2016,9722,2,Blauwe bessen,61,1,1,1,0,0,1,0,1.0,1.0,0.0
