,GWSCOD,jaar,perceel_id,type,GWSNAM,groep_id,voorteelt,hoofdteelt,nateelt,groente,groenbedekker,meerjarige_teelt,onvolledig,teeltgegevens_beschikbaar,compute,meerjarig
100,9512,2016,9512,2,Spruitkolen - vers,38,1,1,1,1,0,0,0,1.0,1.0,0.0
101,9512,2017,9512,2,Spruitkolen - vers,38,1,1,1,1,0,0,0,1.0,1.0,0.0
