,GWSCOD,jaar,perceel_id,type,GWSNAM,groep_id,voorteelt,hoofdteelt,nateelt,groente,groenbedekker,meerjarige_teelt,onvolledig,teeltgegevens_beschikbaar,compute,meerjarig
128,9518,2016,9518,2,Kropsla - vers,45,0,1,1,1,0,0,0,1.0,1.0,0.0
129,9518,2017,9518,2,Kropsla - vers,45,0,1,1,1,0,0,0,1.0,1.0,0.0
