,GWSCOD,jaar,perceel_id,type,GWSNAM,groep_id,voorteelt,hoofdteelt,nateelt,groente,groenbedekker,meerjarige_teelt,onvolledig,teeltgegevens_beschikbaar,compute,meerjarig
72,9564,2016,9564,2,Wortel (vroege) (consumptie) - vers,28,1,1,1,1,0,0,0,1.0,1.0,0.0
73,9564,2017,9564,2,Wortel (vroege) (consumptie) - vers,28,1,1,1,1,0,0,0,1.0,1.0,0.0
