,bdate,edate,bmonth,bday,rain,temp,Rhm,GWSCOD,ggg_id,har_tag,Ri_tag,groep_id,subgroep_id,meerjarig,f1_N,f2_EI,Ru,a,Bsb,Sp,W,F,SC,SR,CC,SM,PLU,SLR,C,H,Fc,alpha,Bsi,p,Ri
10,2016-06-01,2016-06-15,6,1,33.714333333333336,16.03388719,76.725,901.0,0.0,0.0,2.0,3.0,1003.0,0,-1.845800673521182,-0.22448531139835487,7.55364062079539,0.0,0.0,0.0,0.0,0.0,1.0,0.9628105108800227,1.0,1,1,0.9628105108800227,,0.0,0.0,0.3,2000.0,0.03,10.2
11,2016-06-15,2016-07-01,6,15,32.78458333333333,17.236988043636362,76.725,901.0,0.0,0.0,2.0,3.0,1003.0,0,-2.0265031013427044,-0.2785804935370153,7.3921784876878,0.0,0.0,0.0,0.0,0.0,1.0,0.9668609001404389,1.0,1,1,0.9668609001404389,,0.0,0.0,0.3,2000.0,0.03,10.2
12,2016-07-01,2016-07-15,7,1,35.653083333333335,18.486405883636365,109.22,901.0,0.0,0.0,2.0,3.0,1003.0,0,-2.2230161590854864,-0.3555863689776734,7.226500939560072,0.0,0.0,0.0,0.0,0.0,1.0,0.9710347490824112,1.0,1,1,0.9710347490824112,,0.0,0.0,0.3,2000.0,0.03,10.2
13,2016-07-15,2016-08-01,7,15,43.41975,18.863464795454547,109.22,901.0,0.0,0.0,2.0,3.0,1003.0,0,-2.4623376157784,-0.43259224441833144,7.061120010435609,0.0,0.0,0.0,0.0,0.0,1.0,0.9752190951332104,1.0,1,1,0.9752190951332104,,0.0,0.0,0.3,2000.0,0.03,10.2
14,2016-08-01,2016-08-15,8,1,32.94858333333333,18.4201319,145.195,901.0,0.0,0.0,2.0,3.0,1003.0,0,-2.643943980607796,-0.5349623971797886,6.933368467770607,0.0,0.0,0.0,0.0,0.0,1.0,0.9784637100492803,1.0,1,1,0.9784637100492803,,0.0,0.0,0.3,2000.0,0.03,10.2
15,2016-08-15,2016-09-01,8,15,40.50033333333331,17.535103655833336,145.195,901.0,0.0,0.0,2.0,3.0,1003.0,0,-2.8671741643348305,-0.6373325499412457,6.807563050361437,0.0,0.0,0.0,0.0,0.0,1.0,0.9816694470010883,1.0,1,1,0.9816694470010883,,0.0,0.0,0.3,2000.0,0.03,10.2
16,2016-09-01,2016-09-15,9,1,28.78741666666667,16.462099968333334,53.505,901.0,0.0,0.0,2.0,3.0,1003.0,0,-3.0258449648597647,-0.6750564042303173,6.7410105687404025,0.0,0.0,0.0,0.0,0.0,1.0,0.9833695634710642,1.0,1,1,0.9833695634710642,,0.0,0.0,0.3,2000.0,0.03,10.2
17,2016-09-15,2016-10-01,9,15,33.138833333333324,14.476920589999999,53.505,901.0,0.0,0.0,2.0,3.0,1003.0,0,-3.208499951736405,-0.712780258519389,6.673713043998291,0.0,0.0,0.0,0.0,0.0,1.0,0.9850917064549093,1.0,1,1,0.9850917064549093,,0.0,0.0,0.3,2000.0,0.03,10.2
18,2016-10-01,2016-10-15,10,1,30.994583333333342,12.555361607999998,39.89,901.0,0.0,2.0,0.0,3.0,1003.0,0,-0.17083628608923893,-0.02812455934195065,9.811382690651971,0.023849287262914107,1692.4922888441329,4.950727282906864,1.203205874741201,0.7949762420971369,0.8463668590068884,0.907919146584929,1.0,1,1,0.7684326763273011,,0.0,0.0,0.3,2000.0,0.03,10.2
19,2016-10-15,2016-11-01,10,15,38.71991666666667,10.518715478454546,39.89,901.0,0.0,2.0,0.0,3.0,1003.0,0,-0.38425314960629936,-0.0562491186839013,9.388710131052582,0.022739591876264075,1203.3487456037155,3.545661169739256,1.5031023550724638,0.7579863958754692,0.8870235280068715,0.9179517373767445,1.0,1,1,0.814244788627957,,0.0,0.0,0.3,2000.0,0.03,10.2
20,2016-11-01,2016-11-15,11,1,35.73908333333333,8.870192623363636,25.39,901.0,0.0,2.0,0.0,3.0,1003.0,0,-0.581240223097113,-0.07415041128084607,9.053270725177882,0.02180741575661516,867.6187015414686,2.5692738023407102,1.3873867753623188,0.7269138585538387,0.9165634746780332,0.9259925971053055,1.0,1,1,0.8487309923289749,,0.0,0.0,0.3,2000.0,0.03,10.2
21,2016-11-15,2016-12-01,11,15,38.26308333333334,6.557318171,25.39,901.0,0.0,2.0,0.0,3.0,1003.0,0,-0.7921391076115488,-0.09205170387779084,8.733592850395068,0.020459081707617167,638.3368413980248,1.8967906869541307,1.4853681418219464,0.6819693902539056,0.9375311154050839,0.9337211741116452,1.0,1,1,0.8753926538422353,,0.0,0.0,0.3,2000.0,0.03,10.2
22,2016-12-01,2016-12-15,12,1,34.475333333333325,4.589166666636363,25.055,901.0,0.0,2.0,0.0,3.0,1003.0,0,-0.9821606299212601,-0.10971680376028203,8.473437890027208,0.019283849514894553,477.99886875667426,1.4237638458096225,1.338328157349896,0.6427949838298185,0.952622954022794,0.9400582992705375,1.0,1,1,0.8955211140047431,,0.0,0.0,0.3,2000.0,0.03,10.2
23,2016-12-15,2017-01-01,12,15,42.105166666666655,4.038728832636363,25.055,901.0,0.0,2.0,0.0,3.0,1003.0,0,-1.2142363517060368,-0.12738190364277321,8.194353480296087,0.018951802436154,359.72193468087363,1.0733637000764573,1.634517339544513,0.6317267478717999,0.9639757635203421,0.946904353387477,1.0,1,1,0.912792847037429,,0.0,0.0,0.3,2000.0,0.03,10.2
24,2017-01-01,2017-01-15,1,1,35.41710743801654,3.442911437749999,28.47,901.0,0.0,2.0,0.0,3.0,1003.0,0,-1.4094487549077028,-0.14745475910693304,7.980213233214024,0.018591097702988283,272.1803406747221,0.8132163809942639,1.3748877111031264,0.6197032567662761,0.9725285351832819,0.9521910856959215,1.0,1,1,0.9260330017864333,,0.0,0.0,0.3,2000.0,0.03,10.2
25,2017-01-15,2017-02-01,1,15,33.953223140495886,2.8203679567499997,28.47,901.0,0.0,2.0,0.0,3.0,1003.0,0,-1.5965925045009874,-0.16752761457109286,7.794765903515792,0.01821302094599621,207.1140379606548,0.6194157755516128,1.3180599045223558,0.6071006981998737,0.9789669694224525,0.9567932854828032,1.0,1,1,0.9366690230528513,,0.0,0.0,0.3,2000.0,0.03,10.2
26,2017-02-01,2017-02-15,2,1,28.508347107438013,2.1730370822727276,15.08,901.0,0.0,2.0,0.0,3.0,1003.0,0,-1.7537251263530078,-0.17815981198589897,7.6580821434935675,0.017818860830710794,158.53678321228895,0.47448111457573106,1.106690493301165,0.5939620276903599,0.9838257232814775,0.9601995651778151,1.0,1,1,0.9446690317056242,,0.0,0.0,0.3,2000.0,0.03,10.2
27,2017-02-15,2017-03-01,2,15,26.766528925619838,3.9901451569090907,15.08,901.0,0.0,2.0,0.0,3.0,1003.0,0,-1.9012571755493375,-0.1887920094007051,7.539307731781792,0.018922437294214042,121.64080917689782,0.36425739483720854,1.039073327857913,0.6307479098071348,0.9875441148231103,0.9631693740029916,1.0,1,1,0.9511722468745136,,0.0,0.0,0.3,2000.0,0.03,10.2
28,2017-03-01,2017-03-15,3,1,25.482066115702477,5.280544507636364,17.145,901.0,0.0,2.0,0.0,3.0,1003.0,0,-2.0417095084705323,-0.2008801410105758,7.433319561139481,0.01969902787550219,92.32233775638556,0.2765838134975884,0.9892106411375184,0.6566342625167396,0.9905172034888053,0.9658272330012161,1.0,1,1,0.9566684898856954,,0.0,0.0,0.3,2000.0,0.03,10.2
29,2017-03-15,2017-04-01,3,15,33.749752066115704,6.186700646181819,17.145,901.0,0.0,2.0,0.0,3.0,1003.0,0,-2.22773176395306,-0.21296827262044654,7.307200588498808,0.020239442696133158,68.14886368813018,0.2042377413743357,1.310161182690827,0.6746480898711052,0.992979329997275,0.968999468785045,1.0,1,1,0.9621964432818894,,0.0,0.0,0.3,2000.0,0.03,10.2
30,2017-04-01,2017-04-15,4,1,26.255619834710735,8.963985493166666,15.535,901.0,0.0,2.0,0.0,3.0,1003.0,0,-2.372447778790048,-0.22392126909518217,7.216502879315582,0.021861163756414535,49.09597362966379,0.14717950546493386,1.0192399004157893,0.7287054585471512,0.9949306798917764,0.9712872019554383,1.0,1,1,0.9663634362117054,,0.0,0.0,0.3,2000.0,0.03,10.2
31,2017-04-15,2017-05-01,4,15,28.5998347107438,10.802791943083333,15.535,901.0,0.0,0.0,3.0,3.0,1003.0,False,-0.15763688423244615,-0.010952996474735606,9.868233127152983,0.0,0.0,0.0,0.0,0.0,1.0,0.9065781323187221,1.0,1,1,0.9065781323187221,,0.005,0.0,0.3,2000.0,0.03,10.2
32,2017-05-01,2017-05-15,5,1,26.47308333333334,12.884481196363636,44.605,901.0,0.0,0.0,3.0,3.0,1003.0,False,-0.303551516778378,-0.042401880141010574,9.548109209847052,0.0,0.0,0.0,0.0,0.0,1.0,0.9141552726053305,0.9950163731333822,1,1,0.9095994638285142,,0.01,0.005,0.3,2000.0,0.03,10.2
33,2017-05-15,2017-06-01,5,15,35.961083333333335,14.44525138666667,44.605,901.0,0.0,0.0,3.0,3.0,1003.0,False,-0.5017622123164358,-0.07385076380728556,9.173617072573743,0.0,0.0,0.0,0.0,0.0,1.0,0.9230996899299442,0.9407820584781517,1,1,0.8684356264728365,,0.039999999999999994,0.06,0.3,2000.0,0.03,10.2
34,2017-06-01,2017-06-15,6,1,33.714333333333336,16.03388719,76.725,901.0,0.0,0.0,3.0,3.0,1003.0,False,-0.6875892464371708,-0.12794594594594594,8.825707639426339,0.0,0.0,0.0,0.0,0.0,1.0,0.9314876021113098,0.7390654516759296,1,1,0.6884303053849238,,0.215,0.28,0.3,2000.0,0.03,10.2
35,2017-06-15,2017-07-01,6,15,32.78458333333333,17.236988043636362,76.725,901.0,0.0,0.0,3.0,3.0,1003.0,False,-0.868291674258693,-0.18204112808460635,8.52333926965536,0.0,0.0,0.0,0.0,0.0,1.0,0.9388394247895788,0.4176260944355946,1,1,0.39208384227703197,,0.44999999999999996,0.675,0.3,2000.0,0.03,10.2
36,2017-07-01,2017-07-15,7,1,35.653083333333335,18.486405883636365,109.22,901.0,0.0,0.0,3.0,3.0,1003.0,False,-1.0648047320014753,-0.2590470035252644,8.213076738305963,0.0,0.0,0.0,0.0,0.0,1.0,0.9464435080699153,0.19318589831830646,1,1,0.18283953931401592,,0.53,0.96,0.3,2000.0,0.03,10.2
37,2017-07-15,2017-08-01,7,15,43.41975,18.863464795454547,109.22,901.0,0.0,0.0,3.0,3.0,1003.0,False,-1.3041261886943887,-0.33605287896592245,7.903369682118043,0.0,0.0,0.0,0.0,0.0,1.0,0.9540954007617957,0.1623207430193757,1,1,0.15486947436302373,,0.54,1.0,0.3,2000.0,0.03,10.2
38,2017-08-01,2017-08-15,8,1,32.94858333333333,18.4201319,145.195,901.0,0.0,0.0,3.0,3.0,1003.0,False,-1.485732553523785,-0.4384230317273795,7.664130766169839,0.0,0.0,0.0,0.0,0.0,1.0,0.9600485720445769,0.1623207430193757,1,1,0.15583579754896637,,0.54,1.0,0.3,2000.0,0.03,10.2
39,2017-08-15,2017-09-01,8,15,40.50033333333331,17.535103655833336,145.195,901.0,0.0,0.0,3.0,3.0,1003.0,False,-1.708962737250819,-0.5407931844888366,7.428536337691548,0.0,0.0,0.0,0.0,0.0,1.0,0.9659473544245963,0.1623207430193757,1,1,0.15679329228780073,,0.54,1.0,0.3,2000.0,0.03,10.2
40,2017-09-01,2017-09-15,9,1,28.78741666666667,16.462099968333334,53.505,901.0,0.0,0.0,3.0,3.0,1003.0,False,-1.8676335377757534,-0.5785170387779083,7.303904233651673,0.0,0.0,0.0,0.0,0.0,1.0,0.9690825206624749,0.1623207430193757,1,1,0.15730219480102245,,0.54,1.0,0.3,2000.0,0.03,10.2
41,2017-09-15,2017-10-01,9,15,33.138833333333324,14.476920589999999,53.505,901.0,0.0,0.0,3.0,3.0,1003.0,False,-2.0502885246523936,-0.6162408930669799,7.177876895512054,0.0,0.0,0.0,0.0,0.0,1.0,0.9722631319417538,0.1623207430193757,1,1,0.1578184739871308,,0.54,1.0,0.3,2000.0,0.03,10.2
42,2017-10-01,2017-10-15,10,1,30.994583333333342,12.555361607999998,39.89,901.0,0.0,3.0,0.0,3.0,1003.0,False,-2.543284064879287,-0.2520458284371328,7.11039985444318,0.023849287262914107,1692.4922888441329,4.950727282906864,1.203205874741201,0.7949762420971369,0.842691101810951,0.9739703705175329,1.0,1,1,0.8207561646626399,,0.0,0.0,0.3,2000.0,0.03,10.2
43,2017-10-15,2017-11-01,10,15,38.71991666666667,10.518715478454546,39.89,901.0,0.0,3.0,0.0,3.0,1003.0,False,-2.7567009283963477,-0.28017038777908343,6.994998826168618,0.022739591876264075,1203.3487456037155,3.545661169739256,1.5031023550724638,0.7579863958754692,0.8844936655929416,0.9768970857581329,1.0,1,1,0.8640592842892733,,0.0,0.0,0.3,2000.0,0.03,10.2
44,2017-11-01,2017-11-15,11,1,35.73908333333333,8.870192623363636,25.39,901.0,0.0,3.0,0.0,3.0,1003.0,False,-2.9536880018871616,-0.2980716803760282,6.903414805671905,0.02180741575661516,867.6187015414686,2.5692738023407102,1.3873867753623188,0.7269138585538387,0.9148142767725789,0.9792260297112154,1.0,1,1,0.8958099521671493,,0.0,0.0,0.3,2000.0,0.03,10.2
45,2017-11-15,2017-12-01,11,15,38.26308333333334,6.557318171,25.39,901.0,0.0,3.0,0.0,3.0,1003.0,False,-3.164586886401598,-0.31597297297297294,6.816134108998505,0.020459081707617167,638.3368413980248,1.8967906869541307,1.4853681418219464,0.6819693902539056,0.9363206476256918,0.9814507087684263,1.0,1,1,0.9189525632467471,,0.0,0.0,0.3,2000.0,0.03,10.2
46,2017-12-01,2017-12-15,12,1,34.475333333333325,4.589166666636363,25.055,901.0,0.0,3.0,0.0,3.0,1003.0,False,-3.354608408711309,-0.33363807285546415,6.745104776113414,0.019283849514894553,477.99886875667426,1.4237638458096225,1.338328157349896,0.6427949838298185,0.9517717911962129,0.9832648899505333,1.0,1,1,0.9358437855285663,,0.0,0.0,0.3,2000.0,0.03,10.2
47,2017-12-15,2018-01-01,12,15,42.105166666666655,4.038728832636363,25.055,901.0,0.0,3.0,0.0,3.0,1003.0,False,-3.5866841304960855,-0.35130317273795536,6.66890719212808,0.018951802436154,359.72193468087363,1.0733637000764573,1.634517339544513,0.6317267478717999,0.9633882889134588,0.9852148034706821,1.0,1,1,0.94914440372783,,0.0,0.0,0.3,2000.0,0.03,10.2
