,GWSCOD,jaar,perceel_id,type,GWSNAM,groep_id,voorteelt,hoofdteelt,nateelt,groente,groenbedekker,meerjarige_teelt,onvolledig,teeltgegevens_beschikbaar,compute,meerjarig
134,8541,2016,8541,2,Courgettes - industrie,47,1,1,1,1,0,0,0,1.0,1.0,0.0
135,8541,2017,8541,2,Courgettes - industrie,47,1,1,1,1,0,0,0,1.0,1.0,0.0
