,GWSCOD,jaar,perceel_id,type,GWSNAM,groep_id,voorteelt,hoofdteelt,nateelt,groente,groenbedekker,meerjarige_teelt,onvolledig,teeltgegevens_beschikbaar,compute
58,658,2016,658,2,Mengsel met 1 of meer vlinderbloemige groenbedekkers,20,1,1,1,0,1,0,0,1.0,1.0
59,658,2017,658,2,Mengsel met 1 of meer vlinderbloemige groenbedekkers,20,1,1,1,0,1,0,0,1.0,1.0
