,GWSCOD,jaar,perceel_id,type,GWSNAM,groep_id,voorteelt,hoofdteelt,nateelt,groente,groenbedekker,meerjarige_teelt,onvolledig,teeltgegevens_beschikbaar,compute,meerjarig
48,643,2016,643,2,Gele mosterd,20,1,1,1,0,1,0,0,1.0,1.0,0.0
49,643,2017,643,2,Gele mosterd,20,1,1,1,0,1,0,0,1.0,1.0,0.0
