,GWSCOD,jaar,perceel_id,type,GWSNAM,groep_id,voorteelt,hoofdteelt,nateelt,groente,groenbedekker,meerjarige_teelt,onvolledig,teeltgegevens_beschikbaar,compute,meerjarig
38,60,2016,60,2,Grasland,16,1,1,1,0,1,1,0,1.0,1.0,0.0
