,GWSCOD,jaar,perceel_id,type,GWSNAM,groep_id,voorteelt,hoofdteelt,nateelt,groente,groenbedekker,meerjarige_teelt,onvolledig,teeltgegevens_beschikbaar,compute,meerjarig
22,36,2016,36,3,Spelt,8,1,1,1,0,0,0,0,1.0,1.0,0.0
